crop_rel,class_id,cos_resnet50,cos_vit_base_patch16_224,leaked
data/processed/cure_crops/100/bottom/customer/100_bottom_4431.png,100__bottom,0.45124685764312744,0.453496515750885,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4432.png,100__bottom,0.49634236097335815,0.7303036451339722,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4433.png,100__bottom,0.525261640548706,0.6283009052276611,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4434.png,100__bottom,0.7883614301681519,0.7413268089294434,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4435.png,100__bottom,0.6447343230247498,0.708696722984314,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4436.png,100__bottom,0.6818690896034241,0.7294608354568481,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4437.png,100__bottom,0.5191284418106079,0.5066446661949158,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4438.png,100__bottom,0.7051368951797485,0.7161101698875427,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4439.png,100__bottom,0.781078577041626,0.8058192729949951,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4440.png,100__bottom,0.5972831845283508,0.5874134302139282,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4441.png,100__bottom,0.6561958193778992,0.7484923005104065,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4442.png,100__bottom,0.6806150674819946,0.70246422290802,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4443.png,100__bottom,0.6523504257202148,0.5695101022720337,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4444.png,100__bottom,0.5675837993621826,0.6348921656608582,False
data/processed/cure_crops/100/bottom/customer/100_bottom_4445.png,100__bottom,0.6394363641738892,0.5745846033096313,False
data/processed/cure_crops/100/top/customer/100_top_4405.png,100__top,0.69309401512146,0.675021767616272,False
data/processed/cure_crops/100/top/customer/100_top_4406.png,100__top,0.8103399276733398,0.7912012338638306,False
data/processed/cure_crops/100/top/customer/100_top_4407.png,100__top,0.734805703163147,0.7903132438659668,False
data/processed/cure_crops/100/top/customer/100_top_4408.png,100__top,0.6905571222305298,0.7695373892784119,False
data/processed/cure_crops/100/top/customer/100_top_4409.png,100__top,0.588668942451477,0.7018284797668457,False
data/processed/cure_crops/100/top/customer/100_top_4410.png,100__top,0.5946347713470459,0.6154837012290955,False
data/processed/cure_crops/100/top/customer/100_top_4411.png,100__top,0.6304483413696289,0.648111879825592,False
data/processed/cure_crops/100/top/customer/100_top_4412.png,100__top,0.6502540707588196,0.6954379081726074,False
data/processed/cure_crops/100/top/customer/100_top_4413.png,100__top,0.59161376953125,0.6279127597808838,False
data/processed/cure_crops/100/top/customer/100_top_4414.png,100__top,0.798015832901001,0.6622754335403442,False
data/processed/cure_crops/100/top/customer/100_top_4415.png,100__top,0.760533332824707,0.7275250554084778,False
data/processed/cure_crops/100/top/customer/100_top_4416.png,100__top,0.7627569437026978,0.7473429441452026,False
data/processed/cure_crops/100/top/customer/100_top_4417.png,100__top,0.7565272450447083,0.7213507890701294,False
data/processed/cure_crops/100/top/customer/100_top_4418.png,100__top,0.7495212554931641,0.7101930379867554,False
data/processed/cure_crops/100/top/customer/100_top_4419.png,100__top,0.742594838142395,0.7479297518730164,False
data/processed/cure_crops/100/top/customer/100_top_4420.png,100__top,0.7915484309196472,0.7080639600753784,False
data/processed/cure_crops/100/top/customer/100_top_4421.png,100__top,0.7515935301780701,0.7226935029029846,False
data/processed/cure_crops/100/top/customer/100_top_4422.png,100__top,0.7635031938552856,0.7472720742225647,False
data/processed/cure_crops/100/top/customer/100_top_4423.png,100__top,0.7507398128509521,0.6989763975143433,False
data/processed/cure_crops/100/top/customer/100_top_4424.png,100__top,0.718437910079956,0.6792614459991455,False
data/processed/cure_crops/100/top/customer/100_top_4425.png,100__top,0.7088748216629028,0.62796950340271,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4467.png,101__bottom,0.7518647313117981,0.7925618886947632,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4468.png,101__bottom,0.7051852941513062,0.7265387773513794,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4469.png,101__bottom,0.7287746071815491,0.8210227489471436,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4470.png,101__bottom,0.6298713088035583,0.7239183187484741,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4471.png,101__bottom,0.6130564212799072,0.7634106874465942,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4472.png,101__bottom,0.5231330394744873,0.6817026138305664,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4473.png,101__bottom,0.6239782571792603,0.6041440367698669,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4474.png,101__bottom,0.7257603406906128,0.7255578637123108,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4475.png,101__bottom,0.7381792068481445,0.7339473366737366,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4476.png,101__bottom,0.7368223667144775,0.6622339487075806,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4477.png,101__bottom,0.6802598237991333,0.5754265189170837,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4478.png,101__bottom,0.7427761554718018,0.5678853988647461,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4479.png,101__bottom,0.7473579049110413,0.5722695589065552,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4480.png,101__bottom,0.6972190141677856,0.6054054498672485,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4481.png,101__bottom,0.6912071704864502,0.6171001195907593,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4482.png,101__bottom,0.7475937604904175,0.6887469291687012,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4483.png,101__bottom,0.726736307144165,0.6567678451538086,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4484.png,101__bottom,0.6904668807983398,0.6558160185813904,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4485.png,101__bottom,0.717469334602356,0.6466658115386963,False
data/processed/cure_crops/101/bottom/customer/101_bottom_4486.png,101__bottom,0.708194375038147,0.6146144866943359,False
data/processed/cure_crops/101/top/customer/101_top_4446.png,101__top,0.8006041049957275,0.6535300016403198,False
data/processed/cure_crops/101/top/customer/101_top_4447.png,101__top,0.7941465377807617,0.7529627084732056,False
data/processed/cure_crops/101/top/customer/101_top_4448.png,101__top,0.7031996250152588,0.7770838737487793,False
data/processed/cure_crops/101/top/customer/101_top_4449.png,101__top,0.7179211974143982,0.6589583158493042,False
data/processed/cure_crops/101/top/customer/101_top_4450.png,101__top,0.6218780279159546,0.6769345998764038,False
data/processed/cure_crops/101/top/customer/101_top_4451.png,101__top,0.5805255174636841,0.5657211542129517,False
data/processed/cure_crops/101/top/customer/101_top_4452.png,101__top,0.7557214498519897,0.7694966793060303,False
data/processed/cure_crops/101/top/customer/101_top_4453.png,101__top,0.6596763730049133,0.6355734467506409,False
data/processed/cure_crops/101/top/customer/101_top_4454.png,101__top,0.6585557460784912,0.5495299100875854,False
data/processed/cure_crops/101/top/customer/101_top_4455.png,101__top,0.7451931238174438,0.7902700901031494,False
data/processed/cure_crops/101/top/customer/101_top_4456.png,101__top,0.7471622824668884,0.7343359589576721,False
data/processed/cure_crops/101/top/customer/101_top_4457.png,101__top,0.7286216616630554,0.6687569618225098,False
data/processed/cure_crops/101/top/customer/101_top_4458.png,101__top,0.6946878433227539,0.6355756521224976,False
data/processed/cure_crops/101/top/customer/101_top_4459.png,101__top,0.7750341892242432,0.7526094913482666,False
data/processed/cure_crops/101/top/customer/101_top_4460.png,101__top,0.713782548904419,0.6464115381240845,False
data/processed/cure_crops/101/top/customer/101_top_4461.png,101__top,0.6899305582046509,0.7185502052307129,False
data/processed/cure_crops/101/top/customer/101_top_4462.png,101__top,0.7796043157577515,0.543013334274292,False
data/processed/cure_crops/101/top/customer/101_top_4463.png,101__top,0.7314726710319519,0.6589819192886353,False
data/processed/cure_crops/101/top/customer/101_top_4464.png,101__top,0.6867610812187195,0.7054726481437683,False
data/processed/cure_crops/101/top/customer/101_top_4465.png,101__top,0.7313798666000366,0.6903461813926697,False
data/processed/cure_crops/101/top/customer/101_top_4466.png,101__top,0.610596776008606,0.5960900783538818,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4513.png,102__bottom,0.7396565675735474,0.7816442847251892,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4514.png,102__bottom,0.7375756502151489,0.8455209732055664,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4515.png,102__bottom,0.7689872980117798,0.8765650391578674,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4516.png,102__bottom,0.597169041633606,0.7676600217819214,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4517.png,102__bottom,0.6288543939590454,0.699039876461029,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4518.png,102__bottom,0.6314711570739746,0.5482676029205322,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4519.png,102__bottom,0.6435010433197021,0.6991629600524902,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4520.png,102__bottom,0.7500960826873779,0.519926905632019,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4521.png,102__bottom,0.7796833515167236,0.5675777792930603,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4522.png,102__bottom,0.8145269751548767,0.578903317451477,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4523.png,102__bottom,0.7435439825057983,0.5824328660964966,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4524.png,102__bottom,0.7156452536582947,0.5329105854034424,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4525.png,102__bottom,0.75956130027771,0.5639669895172119,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4526.png,102__bottom,0.7351042032241821,0.5369586944580078,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4527.png,102__bottom,0.7590404152870178,0.464200496673584,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4528.png,102__bottom,0.7203109264373779,0.507305920124054,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4529.png,102__bottom,0.7244338393211365,0.6251839995384216,False
data/processed/cure_crops/102/bottom/customer/102_bottom_4530.png,102__bottom,0.7805522680282593,0.5438862442970276,False
data/processed/cure_crops/102/top/customer/102_top_4487.png,102__top,0.8016242980957031,0.7908287048339844,False
data/processed/cure_crops/102/top/customer/102_top_4488.png,102__top,0.7357834577560425,0.8460482358932495,False
data/processed/cure_crops/102/top/customer/102_top_4489.png,102__top,0.7948093414306641,0.9004305601119995,False
data/processed/cure_crops/102/top/customer/102_top_4490.png,102__top,0.8323755264282227,0.8712272644042969,False
data/processed/cure_crops/102/top/customer/102_top_4491.png,102__top,0.7029733657836914,0.7713619470596313,False
data/processed/cure_crops/102/top/customer/102_top_4492.png,102__top,0.7051325440406799,0.7758121490478516,False
data/processed/cure_crops/102/top/customer/102_top_4493.png,102__top,0.7538210153579712,0.7422311902046204,False
data/processed/cure_crops/102/top/customer/102_top_4494.png,102__top,0.8115118741989136,0.7066659927368164,False
data/processed/cure_crops/102/top/customer/102_top_4495.png,102__top,0.7698580026626587,0.7833393216133118,False
data/processed/cure_crops/102/top/customer/102_top_4496.png,102__top,0.7122941017150879,0.5643686056137085,False
data/processed/cure_crops/102/top/customer/102_top_4497.png,102__top,0.7581842541694641,0.7071816921234131,False
data/processed/cure_crops/102/top/customer/102_top_4498.png,102__top,0.7001063227653503,0.6360747814178467,False
data/processed/cure_crops/102/top/customer/102_top_4499.png,102__top,0.6945148706436157,0.6076275110244751,False
data/processed/cure_crops/102/top/customer/102_top_4500.png,102__top,0.6393990516662598,0.5783349275588989,False
data/processed/cure_crops/102/top/customer/102_top_4501.png,102__top,0.7505241632461548,0.7405755519866943,False
data/processed/cure_crops/102/top/customer/102_top_4502.png,102__top,0.721603512763977,0.6708342432975769,False
data/processed/cure_crops/102/top/customer/102_top_4503.png,102__top,0.6676511764526367,0.5098118782043457,False
data/processed/cure_crops/102/top/customer/102_top_4504.png,102__top,0.7182856798171997,0.7404999732971191,False
data/processed/cure_crops/102/top/customer/102_top_4505.png,102__top,0.693367600440979,0.5408452153205872,False
data/processed/cure_crops/102/top/customer/102_top_4506.png,102__top,0.7067203521728516,0.6239273548126221,False
data/processed/cure_crops/102/top/customer/102_top_4507.png,102__top,0.6980776786804199,0.6424437165260315,False
data/processed/cure_crops/102/top/customer/102_top_4508.png,102__top,0.7095223665237427,0.5703465938568115,False
data/processed/cure_crops/102/top/customer/102_top_4509.png,102__top,0.6977038383483887,0.547937273979187,False
data/processed/cure_crops/102/top/customer/102_top_4510.png,102__top,0.6889449954032898,0.5976134538650513,False
data/processed/cure_crops/102/top/customer/102_top_4511.png,102__top,0.7093878388404846,0.6353857517242432,False
data/processed/cure_crops/102/top/customer/102_top_4512.png,102__top,0.746536135673523,0.6355329751968384,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4553.png,103__bottom,0.6461197137832642,0.78357994556427,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4554.png,103__bottom,0.6851552724838257,0.8311622142791748,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4555.png,103__bottom,0.6875271797180176,0.8201408982276917,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4556.png,103__bottom,0.6549388766288757,0.778962254524231,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4557.png,103__bottom,0.6982009410858154,0.7833993434906006,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4558.png,103__bottom,0.689705491065979,0.8063498735427856,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4559.png,103__bottom,0.7275180220603943,0.810491144657135,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4560.png,103__bottom,0.5196336507797241,0.34585514664649963,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4561.png,103__bottom,0.6299825310707092,0.45184165239334106,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4562.png,103__bottom,0.6181268692016602,0.6208308935165405,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4563.png,103__bottom,0.5334150195121765,0.5634894371032715,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4564.png,103__bottom,0.5652352571487427,0.3956776261329651,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4565.png,103__bottom,0.5806465148925781,0.40771663188934326,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4566.png,103__bottom,0.5119872093200684,0.4312671720981598,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4567.png,103__bottom,0.5011377334594727,0.32377317547798157,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4568.png,103__bottom,0.5254716873168945,0.2746196985244751,False
data/processed/cure_crops/103/bottom/customer/103_bottom_4569.png,103__bottom,0.4736131727695465,0.45845362544059753,False
data/processed/cure_crops/103/top/customer/103_top_4531.png,103__top,0.7608457803726196,0.7789725065231323,False
data/processed/cure_crops/103/top/customer/103_top_4532.png,103__top,0.5891746878623962,0.7885453701019287,False
data/processed/cure_crops/103/top/customer/103_top_4533.png,103__top,0.7218249440193176,0.7885888814926147,False
data/processed/cure_crops/103/top/customer/103_top_4534.png,103__top,0.7085778713226318,0.816687822341919,False
data/processed/cure_crops/103/top/customer/103_top_4535.png,103__top,0.7000378966331482,0.6818553805351257,False
data/processed/cure_crops/103/top/customer/103_top_4536.png,103__top,0.5495312213897705,0.7770421504974365,False
data/processed/cure_crops/103/top/customer/103_top_4537.png,103__top,0.6656209230422974,0.8724766373634338,False
data/processed/cure_crops/103/top/customer/103_top_4538.png,103__top,0.8309877514839172,0.8187181949615479,False
data/processed/cure_crops/103/top/customer/103_top_4539.png,103__top,0.5102890729904175,0.8128167390823364,False
data/processed/cure_crops/103/top/customer/103_top_4540.png,103__top,0.6725670099258423,0.6432520151138306,False
data/processed/cure_crops/103/top/customer/103_top_4541.png,103__top,0.4838811159133911,0.4350964426994324,False
data/processed/cure_crops/103/top/customer/103_top_4542.png,103__top,0.43015605211257935,0.5300079584121704,False
data/processed/cure_crops/103/top/customer/103_top_4543.png,103__top,0.537444531917572,0.5470722913742065,False
data/processed/cure_crops/103/top/customer/103_top_4544.png,103__top,0.5479936599731445,0.6570349335670471,False
data/processed/cure_crops/103/top/customer/103_top_4545.png,103__top,0.5382089614868164,0.6272408962249756,False
data/processed/cure_crops/103/top/customer/103_top_4546.png,103__top,0.5064662098884583,0.5953201651573181,False
data/processed/cure_crops/103/top/customer/103_top_4547.png,103__top,0.4732110798358917,0.5823452472686768,False
data/processed/cure_crops/103/top/customer/103_top_4548.png,103__top,0.5146738290786743,0.6787338852882385,False
data/processed/cure_crops/103/top/customer/103_top_4549.png,103__top,0.5287379026412964,0.5852288007736206,False
data/processed/cure_crops/103/top/customer/103_top_4550.png,103__top,0.5404053926467896,0.5541832447052002,False
data/processed/cure_crops/103/top/customer/103_top_4551.png,103__top,0.40016406774520874,0.37046343088150024,False
data/processed/cure_crops/103/top/customer/103_top_4552.png,103__top,0.7060617804527283,0.6610414981842041,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4591.png,104__bottom,0.695206880569458,0.585921049118042,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4592.png,104__bottom,0.6886889934539795,0.6135016679763794,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4593.png,104__bottom,0.6818338632583618,0.6664730310440063,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4594.png,104__bottom,0.6419928669929504,0.7017945647239685,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4595.png,104__bottom,0.6204494833946228,0.4411914050579071,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4596.png,104__bottom,0.6905844807624817,0.6386547088623047,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4597.png,104__bottom,0.6452913284301758,0.626737117767334,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4598.png,104__bottom,0.7200325727462769,0.6667794585227966,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4599.png,104__bottom,0.6674516797065735,0.649835467338562,False
data/processed/cure_crops/104/bottom/customer/104_bottom_4600.png,104__bottom,0.6031200289726257,0.6284351348876953,False
